"","Site","RCP","Period","Rgroup","GCM","M.Bmass","SD.Bmass","Med.Bmass","MAT","MAP","Site_Type"
"11766",27,"RCP85","Late","p.forb","bcc-csm1-1",18.02509205,1.43084643010272,18.2310555,9.0188979,379.91759913,"unn"
"11767",27,"RCP85","Late","p.forb","CanESM2",14.569303915,1.3315845310076,14.69262875,10.20068191,611.84229922,"unn"
"11768",27,"RCP85","Late","p.forb","CCSM4",15.976779625,1.55376273039901,15.7758815,9.58779551,435.76220099,"unn"
"11769",27,"RCP85","Late","p.forb","CNRM-CM5",17.868902785,1.29767673873836,17.970303,9.06016433,534.86039887,"unn"
"11770",27,"RCP85","Late","p.forb","CSIRO-Mk3-6-0",18.11934495,1.74864622064084,18.04573025,9.28071011,524.47950013,"unn"
"11771",27,"RCP85","Late","p.forb","GFDL-ESM2G",19.19574033,1.52990880855546,19.14930575,8.28131288,606.80149662,"unn"
"11772",27,"RCP85","Late","p.forb","GFDL-ESM2M",17.95282435,1.69090137861828,17.9964505,7.86864568,521.41100068,"unn"
"11773",27,"RCP85","Late","p.forb","HadGEM2-CC365",14.21324216,0.963415960089744,14.18575075,10.99730646,417.1116007,"unn"
"11774",27,"RCP85","Late","p.forb","HadGEM2-ES365",14.847848825,1.11839413193781,14.89765175,10.89958211,444.19440127,"unn"
"11775",27,"RCP85","Late","p.forb","inmcm4",18.24145442,1.75052035922742,18.13593025,8.12282893,408.51009761,"unn"
"11776",27,"RCP85","Late","p.forb","IPSL-CM5A-LR",14.41889127,1.45477545695767,14.39273275,10.3448553,417.66670015,"unn"
"11777",27,"RCP85","Late","p.forb","IPSL-CM5A-MR",14.093150255,1.05293121337626,14.1095535,10.57494222,368.15529877,"unn"
"11778",27,"RCP85","Late","p.forb","MIROC-ESM",14.70003529,1.2291798071866,14.849828,11.80694826,528.36650053,"unn"
"11779",27,"RCP85","Late","p.forb","MIROC-ESM-CHEM",15.685782855,1.16026039389294,15.69687875,12.22190614,505.70879916,"unn"
"11780",27,"RCP85","Late","p.forb","MIROC5",14.498054575,1.34876503420156,14.3936545,10.07077891,504.52330232,"unn"
"11781",27,"RCP85","Late","p.forb","MRI-CGCM3",18.61279851,1.41881119256631,18.537895,7.43985006,497.37340032,"unn"
"11782",27,"RCP85","Late","p.forb","NorESM1-M",17.941862815,1.48854344814576,17.740196,9.23415017,520.9374994,"unn"
"11783",27,"RCP85","Late","p.warm.grass","bcc-csm1-1",41.00504868,2.24096978502605,40.6371765,9.0188979,379.91759913,"unn"
"11784",27,"RCP85","Late","p.warm.grass","CanESM2",50.07292849,3.6922040081225,49.9823265,10.20068191,611.84229922,"unn"
"11785",27,"RCP85","Late","p.warm.grass","CCSM4",46.93669051,3.23008428888105,47.8535095,9.58779551,435.76220099,"unn"
"11786",27,"RCP85","Late","p.warm.grass","CNRM-CM5",45.04716938,3.51964910002792,45.4439295,9.06016433,534.86039887,"unn"
"11787",27,"RCP85","Late","p.warm.grass","CSIRO-Mk3-6-0",44.06747692,2.68136586592011,43.808758,9.28071011,524.47950013,"unn"
"11788",27,"RCP85","Late","p.warm.grass","GFDL-ESM2G",43.63613351,2.9646374884699,43.323088,8.28131288,606.80149662,"unn"
"11789",27,"RCP85","Late","p.warm.grass","GFDL-ESM2M",44.81547532,5.29888996409617,44.857176,7.86864568,521.41100068,"unn"
"11790",27,"RCP85","Late","p.warm.grass","HadGEM2-CC365",46.63126189,4.52392748736262,47.0769235,10.99730646,417.1116007,"unn"
"11791",27,"RCP85","Late","p.warm.grass","HadGEM2-ES365",48.42854954,2.80742545830041,48.525198,10.89958211,444.19440127,"unn"
"11792",27,"RCP85","Late","p.warm.grass","inmcm4",38.87665992,3.86530880345797,38.210556,8.12282893,408.51009761,"unn"
"11793",27,"RCP85","Late","p.warm.grass","IPSL-CM5A-LR",44.37352161,3.42382112592046,43.9544125,10.3448553,417.66670015,"unn"
"11794",27,"RCP85","Late","p.warm.grass","IPSL-CM5A-MR",44.39605727,3.44542975391999,45.0216315,10.57494222,368.15529877,"unn"
"11795",27,"RCP85","Late","p.warm.grass","MIROC-ESM",45.31987807,2.94169108729297,44.755653,11.80694826,528.36650053,"unn"
"11796",27,"RCP85","Late","p.warm.grass","MIROC-ESM-CHEM",48.92685615,4.47260184994804,48.963417,12.22190614,505.70879916,"unn"
"11797",27,"RCP85","Late","p.warm.grass","MIROC5",46.17232733,3.20207364035917,46.3845365,10.07077891,504.52330232,"unn"
"11798",27,"RCP85","Late","p.warm.grass","MRI-CGCM3",43.78770368,3.50887518574978,42.38714,7.43985006,497.37340032,"unn"
"11799",27,"RCP85","Late","p.warm.grass","NorESM1-M",44.90661707,2.28423943284934,45.082651,9.23415017,520.9374994,"unn"
"11800",27,"RCP85","Late","sagebrush","bcc-csm1-1",612.28572874,44.9716282312873,605.516174,9.0188979,379.91759913,"unn"
"11801",27,"RCP85","Late","sagebrush","CanESM2",783.15331301,43.347082586239,782.7540285,10.20068191,611.84229922,"unn"
"11802",27,"RCP85","Late","sagebrush","CCSM4",600.93899413,46.6342636315743,597.195709,9.58779551,435.76220099,"unn"
"11803",27,"RCP85","Late","sagebrush","CNRM-CM5",909.81954347,54.6057580453174,907.548706,9.06016433,534.86039887,"unn"
"11804",27,"RCP85","Late","sagebrush","CSIRO-Mk3-6-0",893.39438603,41.9144296716887,893.4508055,9.28071011,524.47950013,"unn"
"11805",27,"RCP85","Late","sagebrush","GFDL-ESM2G",988.12762388,47.5684796659631,997.0972595,8.28131288,606.80149662,"unn"
"11806",27,"RCP85","Late","sagebrush","GFDL-ESM2M",875.9799817,104.80885292485,888.3537905,7.86864568,521.41100068,"unn"
"11807",27,"RCP85","Late","sagebrush","HadGEM2-CC365",574.66948578,67.8351234659769,581.9726565,10.99730646,417.1116007,"unn"
"11808",27,"RCP85","Late","sagebrush","HadGEM2-ES365",588.54518495,46.3023978998199,579.0513915,10.89958211,444.19440127,"unn"
"11809",27,"RCP85","Late","sagebrush","inmcm4",677.08200252,65.1681870350291,688.301758,8.12282893,408.51009761,"unn"
"11810",27,"RCP85","Late","sagebrush","IPSL-CM5A-LR",580.6114136,44.9284012024289,590.860779,10.3448553,417.66670015,"unn"
"11811",27,"RCP85","Late","sagebrush","IPSL-CM5A-MR",491.43710689,37.4478475808801,480.911957,10.57494222,368.15529877,"unn"
"11812",27,"RCP85","Late","sagebrush","MIROC-ESM",708.02320554,77.6716440213818,723.047943,11.80694826,528.36650053,"unn"
"11813",27,"RCP85","Late","sagebrush","MIROC-ESM-CHEM",645.34820922,49.0299804969255,640.1142575,12.22190614,505.70879916,"unn"
"11814",27,"RCP85","Mid","p.cool.grass","CNRM-CM5",73.43997305,6.92645151687108,74.4062575,6.26478545,480.73449984,"unn"
"11815",27,"RCP85","Mid","p.cool.grass","CSIRO-Mk3-6-0",69.99472312,5.28941344334955,70.0216025,6.13372708,463.02959928,"unn"
"11816",27,"RCP85","Mid","p.cool.grass","GFDL-ESM2G",71.72935405,3.93938570650348,72.505772,5.68756043,511.27350062,"unn"
"11817",27,"RCP85","Mid","p.cool.grass","GFDL-ESM2M",70.40632493,4.76902900712256,70.087311,5.60570191,488.74160058,"unn"
"11818",27,"RCP85","Late","shrub","CanESM2",7.6070321,0.709904027708263,7.599889,10.20068191,611.84229922,"unn"
"11819",27,"RCP85","Late","shrub","CCSM4",7.26157469,0.794996922568616,7.2264785,9.58779551,435.76220099,"unn"
"11820",27,"RCP85","Late","shrub","CNRM-CM5",8.27283845,0.982277563657028,8.2278715,9.06016433,534.86039887,"unn"
"11821",27,"RCP85","Late","shrub","CSIRO-Mk3-6-0",7.7889003,0.972706402609381,7.8384795,9.28071011,524.47950013,"unn"
"11822",27,"RCP85","Late","shrub","GFDL-ESM2G",8.92680651,0.946141509210456,8.888238,8.28131288,606.80149662,"unn"
"11823",27,"RCP85","Late","shrub","GFDL-ESM2M",9.06406826,1.30113071983205,8.8135415,7.86864568,521.41100068,"unn"
"11824",27,"RCP85","Late","shrub","HadGEM2-CC365",6.59592483,0.47042111400306,6.590628,10.99730646,417.1116007,"unn"
"11825",27,"RCP85","Late","shrub","HadGEM2-ES365",7.23482089,0.687399286473738,7.2353645,10.89958211,444.19440127,"unn"
"11826",27,"RCP85","Late","shrub","inmcm4",8.2969671,1.15430922064226,8.44702,8.12282893,408.51009761,"unn"
"11827",27,"RCP85","Late","shrub","IPSL-CM5A-LR",7.02149004,0.79066721846424,6.9563995,10.3448553,417.66670015,"unn"
"11828",27,"RCP85","Late","shrub","IPSL-CM5A-MR",6.47399996,0.605410742585709,6.346173,10.57494222,368.15529877,"unn"
"11829",27,"RCP85","Late","shrub","MIROC-ESM",7.07669112,0.644429899671525,7.14289,11.80694826,528.36650053,"unn"
"11830",27,"RCP85","Late","shrub","MIROC-ESM-CHEM",7.35720666,0.891251702870621,7.2077395,12.22190614,505.70879916,"unn"
"11831",27,"RCP85","Late","shrub","MIROC5",7.17131988,0.731052241898798,7.104595,10.07077891,504.52330232,"unn"
"11832",27,"RCP85","Late","shrub","MRI-CGCM3",8.23217098,0.933698199247714,8.2906555,7.43985006,497.37340032,"unn"
"11833",27,"RCP85","Late","shrub","NorESM1-M",9.18037218,0.882986301490417,9.0165315,9.23415017,520.9374994,"unn"
"11834",27,"RCP85","Mid","a.forb","bcc-csm1-1",5.619085995,0.140370462270473,5.6001045,6.5256795,417.91660098,"unn"
"11835",27,"RCP85","Mid","a.forb","CanESM2",6.10923621,0.15280693189526,6.13308375,7.25720147,492.49000307,"unn"
"11836",27,"RCP85","Mid","a.forb","CCSM4",6.478757075,0.130653839365386,6.508494,7.20396384,413.03619904,"unn"
"11837",27,"RCP85","Mid","a.forb","CNRM-CM5",5.947107105,0.1461013467328,5.98190475,6.26478545,480.73449984,"unn"
"11838",27,"RCP85","Mid","a.forb","CSIRO-Mk3-6-0",6.623540525,0.192974509485776,6.608732,6.13372708,463.02959928,"unn"
"11839",27,"RCP85","Mid","a.forb","GFDL-ESM2G",6.65854844,0.247865600520891,6.66234875,5.68756043,511.27350062,"unn"
"11840",27,"RCP85","Mid","a.forb","GFDL-ESM2M",6.528479945,0.129808646522607,6.51218025,5.60570191,488.74160058,"unn"
"11841",27,"RCP85","Mid","a.forb","HadGEM2-CC365",6.6706058,0.159027934085048,6.68894575,6.96614811,437.14070008,"unn"
"11842",27,"RCP85","Mid","a.forb","HadGEM2-ES365",6.0157611,0.164983776789762,6.04074475,7.3140082,435.56440152,"unn"
"11843",27,"RCP85","Mid","a.forb","inmcm4",6.22146352,0.267645623445267,6.26988775,5.80103872,401.03560028,"unn"
"11844",27,"RCP85","Mid","a.forb","IPSL-CM5A-LR",6.05464013,0.121984959558612,6.0421385,6.73656739,442.86989869,"unn"
"11845",27,"RCP85","Mid","a.forb","IPSL-CM5A-MR",6.431187305,0.318198982722772,6.30117675,7.2214543,431.15599946,"unn"
"11846",27,"RCP85","Mid","a.forb","MIROC-ESM",4.693642645,0.150436023471763,4.66960475,7.78417805,531.91190061,"unn"
"11847",27,"RCP85","Mid","a.forb","MIROC-ESM-CHEM",5.60225571,0.117281471048572,5.5779235,8.05228273,491.81399874,"unn"
"11848",27,"RCP85","Mid","a.forb","MIROC5",6.5181374,0.107482369390409,6.504265,7.3039899,466.66569914,"unn"
"11849",27,"RCP85","Mid","a.forb","MRI-CGCM3",6.602705075,0.149284303132607,6.632042,5.41526431,483.85069888,"unn"
"11850",27,"RCP85","Mid","a.forb","NorESM1-M",6.62738427,0.0829844738222196,6.62999425,6.72938086,439.29050016,"unn"
"11851",27,"RCP85","Mid","p.cool.grass","bcc-csm1-1",68.91328709,4.07438783449418,68.5245325,6.5256795,417.91660098,"unn"
"11852",27,"RCP85","Mid","p.cool.grass","CanESM2",71.7592109,4.09438481070845,70.511421,7.25720147,492.49000307,"unn"
"11853",27,"RCP85","Mid","p.cool.grass","CCSM4",68.73451199,5.3234488930709,67.4609685,7.20396384,413.03619904,"unn"
"11854",27,"RCP45","Mid","shrub","MRI-CGCM3",8.15791374,0.843408224851,8.053997,4.95845718,438.8118985,"unn"
"11855",27,"RCP45","Mid","shrub","NorESM1-M",8.45582966,0.666854060517132,8.456495,6.09166983,460.29060029,"unn"
"11856",27,"RCP85","Late","a.forb","bcc-csm1-1",6.27647895,0.144463866146434,6.268455,9.0188979,379.91759913,"unn"
"11857",27,"RCP85","Late","a.forb","CanESM2",6.557425235,0.151042890464422,6.52673175,10.20068191,611.84229922,"unn"
"11858",27,"RCP85","Mid","p.cool.grass","HadGEM2-CC365",73.95189204,6.41294059357433,76.1053465,6.96614811,437.14070008,"unn"
"11859",27,"RCP85","Mid","p.cool.grass","HadGEM2-ES365",74.02162169,7.54596812717404,72.7162095,7.3140082,435.56440152,"unn"
"11860",27,"RCP85","Mid","p.cool.grass","inmcm4",74.56437848,4.67439841966582,73.50502,5.80103872,401.03560028,"unn"
"11861",27,"RCP85","Mid","p.cool.grass","IPSL-CM5A-LR",70.67234217,4.82154365746158,69.704113,6.73656739,442.86989869,"unn"
"11862",27,"0","0","a.forb","Current",5.564075325,0.116047925223196,5.566827,3.02078159,267.58379972,"unn"
"11863",27,"0","0","p.cool.grass","Current",65.40909015,5.28649906343019,65.7579805,3.02078159,267.58379972,"unn"
"11864",27,"0","0","p.forb","Current",17.815725185,1.59720874339225,18.040158,3.02078159,267.58379972,"unn"
"11865",27,"0","0","p.warm.grass","Current",35.36846713,2.82870594267861,35.24444,3.02078159,267.58379972,"unn"
"11866",27,"0","0","sagebrush","Current",431.32385104,36.841627616924,434.074448,3.02078159,267.58379972,"unn"
"11867",27,"0","0","shrub","Current",7.75506277,0.903216377342559,7.7768975,3.02078159,267.58379972,"unn"
"11868",27,"RCP45","Mid","shrub","MIROC5",8.76048722,0.897921127168656,8.6612095,6.75078664,496.72790038,"unn"
"11869",28,"RCP85","Late","shrub","HadGEM2-ES365",6.79693461,0.624619132977459,6.7431375,10.90081614,443.94990023,"unn"
"11870",28,"RCP85","Late","shrub","inmcm4",8.33118169,0.888428405141572,8.1395185,8.12226412,409.36549959,"unn"
"11871",28,"RCP85","Late","shrub","IPSL-CM5A-LR",6.72794212,0.688504325487147,6.878931,10.34536238,418.42140111,"unn"
"11872",28,"RCP85","Late","shrub","HadGEM2-CC365",6.97975776,1.09397160768439,6.761896,10.99861392,417.16899786,"unn"
"11873",28,"RCP85","Late","shrub","MIROC-ESM",7.27692624,1.02198452865278,7.2477995,11.80480322,529.03540099,"unn"
"11874",28,"RCP85","Late","shrub","MIROC-ESM-CHEM",7.31139496,0.648352126278239,7.31152,12.22447092,504.7701004,"unn"
"11875",28,"RCP85","Late","shrub","MIROC5",7.20723187,0.531467597182559,7.212743,10.06513792,503.80750119,"unn"
"11876",28,"RCP85","Late","shrub","IPSL-CM5A-MR",6.80138377,0.508469271012037,6.846969,10.57693224,368.54229977,"unn"
"11877",28,"RCP85","Late","shrub","NorESM1-M",8.53415271,1.11840239975088,8.4687155,9.23219809,521.27859988,"unn"
"11878",28,"RCP85","Mid","a.forb","bcc-csm1-1",6.66625931,0.207040888979392,6.67846275,6.52646337,418.10619965,"unn"
"11879",28,"RCP85","Mid","a.forb","CanESM2",6.390254285,0.210623176508633,6.377593,7.25491336,492.67250001,"unn"
"11880",28,"RCP85","Late","shrub","MRI-CGCM3",8.81989787,0.588051478841564,8.7093715,7.44012385,498.20269929,"unn"
"11881",28,"RCP85","Mid","a.forb","CNRM-CM5",5.66549102,0.223924513453891,5.63775375,6.26550621,480.04550019,"unn"
"11882",28,"RCP85","Mid","a.forb","CSIRO-Mk3-6-0",6.03859218,0.214670429617263,6.03321525,6.13292097,463.42009976,"unn"
"11883",28,"RCP85","Mid","a.forb","GFDL-ESM2G",6.42674625,0.246389527700464,6.43302125,5.68793205,509.30759827,"unn"
"11884",28,"RCP85","Mid","a.forb","GFDL-ESM2M",5.928342455,0.156119479467586,5.9260465,5.60178999,489.11620055,"unn"
"11885",28,"RCP85","Mid","a.forb","HadGEM2-CC365",6.590247745,0.116754254027969,6.57068625,6.96355183,438.37109986,"unn"
"11886",28,"RCP85","Mid","a.forb","HadGEM2-ES365",6.354831945,0.13295045370461,6.364429,7.31577215,433.92630094,"unn"
"11887",28,"RCP85","Mid","a.forb","inmcm4",5.60692324,0.0837522872845471,5.62112025,5.80374355,399.97850096,"unn"
"11888",28,"RCP85","Mid","a.forb","IPSL-CM5A-LR",5.965390165,0.183153041635008,5.97759825,6.73761081,442.00280092,"unn"
"11889",28,"RCP85","Mid","a.forb","IPSL-CM5A-MR",6.269145415,0.159093609734818,6.288592,7.22042024,430.49809877,"unn"
"11890",28,"RCP85","Mid","a.forb","MIROC-ESM",5.838259925,0.176143756754771,5.8536305,7.78142757,532.11349912,"unn"
"11891",28,"RCP85","Mid","a.forb","MIROC-ESM-CHEM",5.57996149,0.103400368780305,5.572585,8.05415336,492.22159913,"unn"
"11892",28,"RCP85","Mid","a.forb","MIROC5",6.65653573,0.147263877368345,6.63648675,7.30794362,466.62589934,"unn"
"11893",28,"RCP85","Mid","a.forb","CCSM4",6.392170565,0.16119232002684,6.40368775,7.20201857,413.54719881,"unn"
"11894",28,"RCP45","Late","a.forb","bcc-csm1-1",6.491819595,0.11912383105837,6.50774875,6.28228201,408.9984985,"unn"
"11895",28,"RCP45","Late","a.forb","CanESM2",6.529359855,0.172376748307472,6.5710485,7.85319639,494.58799957,"unn"
"11896",28,"RCP45","Late","a.forb","CCSM4",6.436341125,0.147257673136305,6.413765,7.08965073,451.70899993,"unn"
"11897",28,"RCP45","Late","a.forb","CNRM-CM5",6.53094674,0.167150842113157,6.5186215,6.90020449,500.42990055,"unn"
"11898",28,"RCP85","Mid","p.cool.grass","CNRM-CM5",72.56633731,6.70355926502891,69.8934025,6.26550621,480.04550019,"unn"
"11899",28,"RCP85","Mid","p.cool.grass","CSIRO-Mk3-6-0",72.42488992,6.11078228858622,72.392708,6.13292097,463.42009976,"unn"
"11900",28,"RCP85","Mid","p.cool.grass","GFDL-ESM2G",73.91431314,5.1987879062873,75.152626,5.68793205,509.30759827,"unn"
"11901",28,"RCP85","Mid","p.cool.grass","GFDL-ESM2M",71.56158367,2.97227103465909,71.831501,5.60178999,489.11620055,"unn"
"11902",28,"RCP85","Mid","p.cool.grass","HadGEM2-CC365",69.83949565,4.25276821153313,68.665947,6.96355183,438.37109986,"unn"
"11903",28,"RCP85","Mid","p.cool.grass","HadGEM2-ES365",67.20652793,5.44366958507085,67.298809,7.31577215,433.92630094,"unn"
"11904",28,"RCP85","Mid","p.cool.grass","inmcm4",73.90333629,6.91523587844676,74.318859,5.80374355,399.97850096,"unn"
"11905",28,"RCP85","Mid","p.cool.grass","IPSL-CM5A-LR",71.38867893,5.73540946080936,71.859444,6.73761081,442.00280092,"unn"
"11906",28,"RCP85","Mid","p.cool.grass","IPSL-CM5A-MR",72.23523168,5.49496309531886,71.8687135,7.22042024,430.49809877,"unn"
"11907",28,"RCP85","Mid","p.cool.grass","MIROC-ESM",70.92465516,4.45134342761001,70.250191,7.78142757,532.11349912,"unn"
"11908",28,"RCP85","Mid","p.cool.grass","MIROC-ESM-CHEM",74.24120664,5.03047433223324,73.771328,8.05415336,492.22159913,"unn"
"11909",28,"RCP85","Mid","p.cool.grass","MIROC5",69.46360761,6.08085990121336,69.987198,7.30794362,466.62589934,"unn"
"11910",28,"RCP85","Mid","p.cool.grass","MRI-CGCM3",71.25929482,7.23957594147827,70.6329575,5.41580115,483.69459897,"unn"
"11911",28,"RCP85","Mid","p.cool.grass","NorESM1-M",68.84380353,4.59587120192669,68.218773,6.7291391,438.9156,"unn"
"11912",28,"RCP85","Mid","p.forb","bcc-csm1-1",18.248382155,1.45410462043683,18.44078075,6.52646337,418.10619965,"unn"
"11913",28,"RCP85","Mid","p.forb","CanESM2",18.927023295,1.2005216046027,18.790998,7.25491336,492.67250001,"unn"
"11914",28,"RCP85","Mid","p.forb","CCSM4",18.89610789,1.75715471232616,18.5680695,7.20201857,413.54719881,"unn"
"11915",28,"RCP85","Mid","p.forb","CNRM-CM5",18.283497975,1.21144301267759,18.2411355,6.26550621,480.04550019,"unn"
"11916",28,"RCP85","Mid","p.forb","CSIRO-Mk3-6-0",18.52915425,1.518821297687,18.670114,6.13292097,463.42009976,"unn"
"11917",28,"RCP85","Mid","p.forb","GFDL-ESM2G",18.40558075,1.63833861432262,18.244321,5.68793205,509.30759827,"unn"
"11918",28,"RCP85","Mid","p.forb","GFDL-ESM2M",18.286638145,1.6276344916472,18.34174425,5.60178999,489.11620055,"unn"
"11919",28,"RCP85","Mid","p.forb","HadGEM2-CC365",19.137787895,1.60543884183468,18.99395525,6.96355183,438.37109986,"unn"
"11920",28,"RCP85","Mid","p.forb","HadGEM2-ES365",19.056438085,1.54149208397436,19.016313,7.31577215,433.92630094,"unn"
"11921",28,"RCP85","Mid","p.forb","inmcm4",18.75629108,1.72370915541119,18.72461225,5.80374355,399.97850096,"unn"
"11922",28,"RCP85","Mid","p.forb","IPSL-CM5A-LR",19.11190106,1.2359660090315,19.159173,6.73761081,442.00280092,"unn"
"11923",28,"RCP85","Mid","p.forb","IPSL-CM5A-MR",18.756957785,2.29623069814291,18.346478,7.22042024,430.49809877,"unn"
"11924",28,"RCP85","Mid","p.forb","MIROC-ESM",18.425049505,1.69126856950794,18.318603,7.78142757,532.11349912,"unn"
"11925",28,"RCP85","Mid","p.forb","MIROC-ESM-CHEM",18.542621735,1.60317559473553,18.78483425,8.05415336,492.22159913,"unn"
"11926",28,"RCP85","Mid","p.forb","MIROC5",18.22994944,1.47517825758226,18.24380775,7.30794362,466.62589934,"unn"
"11927",28,"RCP85","Mid","p.forb","MRI-CGCM3",18.924008075,1.70855733654738,18.94881525,5.41580115,483.69459897,"unn"
"11928",28,"RCP85","Mid","p.forb","NorESM1-M",18.78707963,1.12016678171881,18.80275925,6.7291391,438.9156,"unn"
"11929",28,"RCP85","Mid","p.warm.grass","bcc-csm1-1",42.02403913,2.92580678804759,42.4718285,6.52646337,418.10619965,"unn"
"11930",28,"RCP85","Mid","p.warm.grass","CanESM2",42.99226662,3.47214351192815,42.9538115,7.25491336,492.67250001,"unn"
"11931",28,"RCP85","Mid","p.warm.grass","CCSM4",41.47091488,2.50364086283777,40.9639325,7.20201857,413.54719881,"unn"
"11932",28,"RCP85","Mid","p.warm.grass","CNRM-CM5",43.33189075,3.50522078130483,43.2655275,6.26550621,480.04550019,"unn"
"11933",28,"RCP85","Mid","a.forb","MRI-CGCM3",5.722499565,0.161437035437313,5.71936475,5.41580115,483.69459897,"unn"
"11934",28,"RCP85","Mid","a.forb","NorESM1-M",5.720685035,0.121562029977744,5.7296335,6.7291391,438.9156,"unn"
"11935",28,"RCP85","Mid","p.cool.grass","bcc-csm1-1",72.2587867,5.56912238150525,73.700245,6.52646337,418.10619965,"unn"
"11936",28,"RCP85","Mid","p.cool.grass","CanESM2",71.87399972,4.41094208006301,72.240147,7.25491336,492.67250001,"unn"
"11937",28,"RCP85","Mid","p.cool.grass","CCSM4",73.70474525,4.30595459579392,73.6657185,7.20201857,413.54719881,"unn"
"11938",28,"RCP85","Mid","p.warm.grass","inmcm4",40.34086064,1.89155206464729,40.0834215,5.80374355,399.97850096,"unn"
"11939",28,"RCP85","Mid","p.warm.grass","IPSL-CM5A-LR",42.62018005,3.03373852805311,41.5161665,6.73761081,442.00280092,"unn"
"11940",28,"RCP45","Late","a.forb","CSIRO-Mk3-6-0",6.538516565,0.231293665252234,6.55900425,7.07334678,490.29300172,"unn"
